YYYYMM,행정동코드,생활인구합계
202503,11710550,12154355
202503,11710561,12940152
202503,11710562,26172094
202503,11710566,10648851
202503,11710570,26700210
202503,11710580,20843289
202503,11710590,12625093
202503,11710600,23964922
202503,11710610,20227140
202503,11710620,26018617
202503,11710631,20540220
202503,11710632,20450905
202503,11710641,15216817
202503,11710642,32100812
202503,11710646,21893888
202503,11710647,28889559
202503,11710650,23001470
202503,11710670,23818977
202503,11710680,33242431
202503,11710690,13220816
202503,11710710,28789749
202503,11710720,7526486
202503,11740515,24461048
202503,11740525,29099951
202503,11740526,11974966
202503,11740530,19099526
202503,11740540,12108766
202503,11740550,16181968
202503,11740560,16851442
202503,11740570,22352357
202503,11740580,9634456
202503,11740590,9406765
202503,11740600,17951672
202503,11740610,29229138
202503,11740620,21826314
202503,11740640,15608977
202503,11740650,18345922
202503,11740660,21391157
202503,11740685,40611305
202503,11740690,15408957
202503,11740700,19014438
202504,11110515,11170550
202504,11110530,22544366
202504,11110540,3700610
202504,11110550,7829191
202504,11110560,11337917
202504,11110570,3423358
202504,11110580,8501819
202504,11110600,6693735
202504,11110615,39494642
202504,11110630,12714191
202504,11110640,17701967
202504,11110650,18317653
202504,11110670,6099140
202504,11110680,4396285
202504,11110690,3411670
202504,11110700,4629341
202504,11110710,8629219
202504,11140520,25905972
202504,11140540,24371787
202504,11140550,35506119
202504,11140570,12804654
202504,11140580,8315955
202504,11140590,18144759
202504,11140605,13406592
202504,11140615,12552560
202504,11140625,9520654
202504,11140635,10014217
202504,11140645,5312812
202504,11140650,7644776
202504,11140665,9699658
202504,11140670,9461305
202504,11140680,9612235
202504,11170510,8529271
202504,11170520,8349022
202504,11170530,13978475
202504,11170555,17819996
202504,11170560,13676569
202504,11170570,10033823
202504,11170580,6796464
202504,11170590,6944237
202504,11170625,36918047
202504,11170630,16082964
202504,11170640,3400606
202504,11170650,8718103
202504,11170660,9111539
202504,11170685,20750958
202504,11170690,10050144
202504,11170700,5622856
202504,11200520,7687665
202504,11200535,22306430
202504,11200540,16103107
202504,11200550,16968143
202504,11200560,14870865
202504,11200570,13885017
202504,11200580,8148185
202504,11200590,9482980
202504,11200615,14927431
202504,11200620,9359122
202504,11200645,15040929
202504,11200650,13978290
202504,11200660,15864220
202504,11200670,12755785
202504,11200690,23924465
202504,11200720,7782270
202504,11200790,10706356
202504,11215710,28363679
202504,11215730,15321733
202504,11215740,11157839
202504,11215750,13202568
202504,11215760,10284179
202504,11215770,21102384
202504,11215780,10439036
202504,11215810,25088951
202504,11215820,15864052
202504,11215830,17525774
202504,11215840,19531284
202504,11215847,16825320
202504,11215850,14998733
202504,11215860,18054057
202504,11215870,22518660
202504,11230536,31176794
202504,11230545,19911017
202504,11230560,28163150
202504,11230570,13186003
202504,11230600,17007208
202504,11230610,19969991
202504,11230650,23650992
202504,11230660,23240166
202504,11230705,13802430
202504,11230710,12499105
202504,11230720,10536129
202504,11230730,15535044
202504,11230740,20204973
202504,11230750,12103310
202504,11260520,16310410
202504,11260540,11908164
202504,11260550,8592398
202504,11260565,24407835
202504,11260570,14225826
202504,11260575,17755401
202504,11260580,13143335
202504,11260590,18219481
202504,11260600,12566144
202504,11260610,14701948
202504,11260620,20609408
202504,11260630,15484291
202504,11260655,27304053
202504,11260660,7839808
202504,11260680,25385182
202504,11260690,11672839
202504,11290525,14946730
202504,11290555,18101334
202504,11290575,15896629
202504,11290580,8511344
202504,11290590,5886975
202504,11290600,21743650
202504,11290610,12886673
202504,11290620,9881415
202504,11290630,13162535
202504,11290640,11176452
202504,11290650,15068541
202504,11290660,23493807
202504,11290685,14884551
202504,11290705,27876996
202504,11290715,16081397
202504,11290725,15530792
202504,11290760,16214321
202504,11290770,8699447
202504,11290780,7510316
202504,11290810,19988114
202504,11305534,16141327
202504,11305535,15499876
202504,11305545,22009325
202504,11305555,18041899
202504,11305575,15564146
202504,11305595,14629398
202504,11305603,9765625
202504,11305608,10062465
202504,11305615,11334194
202504,11305625,13639119
202504,11305635,19315242
202504,11305645,14723730
202504,11305660,18361007
202504,11320511,15771997
202504,11320512,20123888
202504,11320513,7057866
202504,11320514,19886033
202504,11320515,15603039
202504,11320521,14875084
202504,11320522,16731340
202504,11320660,12117209
202504,11320670,11644183
202504,11320680,10144064
202504,11320681,13919505
202504,11320690,17935936
202504,11320700,11097689
202504,11320710,16206826
202504,11350560,16833219
202504,11350570,15093190
202504,11350580,19027768
202504,11350595,26670604
202504,11350600,33357967
202504,11350611,20510453
202504,11350612,9515910
202504,11350619,16273064
202504,11350621,18013442
202504,11350624,12117726
202504,11350625,20180853
202504,11350630,24710809
202504,11350640,17708243
202504,11350665,17062547
202504,11350670,11556016
202504,11350695,27202971
202504,11350700,13714870
202504,11350710,12850886
202504,11350720,10668461
202504,11380510,26307898
202504,11380520,21815104
202504,11380530,18214290
202504,11380551,11667030
202504,11380552,16335274
202504,11380560,20940290
202504,11380570,22472507
202504,11380580,20364836
202504,11380590,14738975
202504,11380600,15631357
202504,11380625,30344492
202504,11380631,16504131
202504,11380632,12452997
202504,11380640,8313006
202504,11380650,13057811
202504,11380690,39161979
202504,11410520,10183617
202504,11410555,6594381
202504,11410565,22216213
202504,11410585,43754216
202504,11410615,28231166
202504,11410620,16731297
202504,11410640,12848293
202504,11410655,6632708
202504,11410660,12804860
202504,11410685,17672081
202504,11410690,9130557
202504,11410700,21040424
202504,11410710,10342296
202504,11410720,20313202
202504,11440555,19430016
202504,11440565,26232192
202504,11440585,13384948
202504,11440590,14810860
202504,11440600,17518357
202504,11440610,17088301
202504,11440630,16026075
202504,11440655,22155021
202504,11440660,46156353
202504,11440680,14358397
202504,11440690,15181501
202504,11440700,11951478
202504,11440710,12077806
202504,11440720,15475675
202504,11440730,26077302
202504,11440740,33856936
202504,11470510,23378544
202504,11470520,20026105
202504,11470530,9838464
202504,11470540,14251715
202504,11470550,28931438
202504,11470560,12880016
202504,11470570,8410724
202504,11470580,8960036
202504,11470590,7525929
202504,11470600,10070066
202504,11470610,3782077
202504,11470611,11449181
202504,11470620,9385060
202504,11470630,11297930
202504,11470640,34932162
202504,11470650,25448737
202504,11470670,12325215
202504,11470680,18162176
202504,11500510,24156780
202504,11500520,20280403
202504,11500530,12520792
202504,11500535,24222771
202504,11500540,35055416
202504,11500550,8032628
202504,11500560,12753597
202504,11500570,14244833
202504,11500590,21329879
202504,11500591,17101790
202504,11500593,27173344
202504,11500603,35951655
202504,11500604,9142962
202504,11500605,7239903
202504,11500611,31295404
202504,11500615,18049732
202504,11500620,26736632
202504,11500630,24158994
202504,11500640,22456794
202504,11500641,12423566
202504,11530510,25919802
202504,11530520,13385782
202504,11530530,20084237
202504,11530540,33258949
202504,11530550,13450125
202504,11530560,26888456
202504,11530595,5221198
202504,11530720,21166523
202504,11530730,11468201
202504,11530740,20867409
202504,11530750,17823920
202504,11530760,11753456
202504,11530770,14380901
202504,11530780,27757878
202504,11530790,13771578
202504,11530800,6361507
202504,11545510,48283580
202504,11545610,34492572
202504,11545620,8833016
202504,11545630,9619052
202504,11545640,10389749
202504,11545670,22590112
202504,11545680,12197912
202504,11545690,7294554
202504,11545700,12668099
202504,11545710,9296041
202504,11560515,14021573
202504,11560535,34723763
202504,11560540,46363128
202504,11560550,20751312
202504,11560560,30043698
202504,11560585,13387330
202504,11560605,27633560
202504,11560610,14419019
202504,11560620,17990050
202504,11560630,13878258
202504,11560650,8055961
202504,11560660,7600960
202504,11560670,5078116
202504,11560680,12986464
202504,11560690,11371750
202504,11560700,9798039
202504,11560710,10063825
202504,11560720,15428117
202504,11590510,25265719
202504,11590520,8314209
202504,11590530,30883719
202504,11590540,17974576
202504,11590550,13671972
202504,11590560,18339104
202504,11590605,25021622
202504,11590620,18107091
202504,11590630,21940624
202504,11590640,12612769
202504,11590650,8869892
202504,11590651,9708479
202504,11590660,25869916
202504,11590670,15668596
202504,11590680,16609386
202504,11620525,14697365
202504,11620545,6024794
202504,11620565,14899529
202504,11620575,19415540
202504,11620585,18520721
202504,11620595,28451039
202504,11620605,20690223
202504,11620615,10730414
202504,11620625,15949188
202504,11620630,15159764
202504,11620645,18116749
202504,11620655,11437925
202504,11620665,14179628
202504,11620685,13380335
202504,11620695,19282152
202504,11620715,8333381
202504,11620725,19205430
202504,11620735,26468154
202504,11620745,14021820
202504,11620765,18587020
202504,11620775,14366973
202504,11650510,20496477
202504,11650520,30510888
202504,11650530,52052038
202504,11650531,29183157
202504,11650540,23936218
202504,11650550,1427478
202504,11650560,24352217
202504,11650570,18021875
202504,11650580,13722706
202504,11650581,29496516
202504,11650590,13608506
202504,11650600,14025851
202504,11650610,12231779
202504,11650620,11394233
202504,11650621,18524378
202504,11650651,38122755
202504,11650652,27686862
202504,11650660,14027498
202504,11680510,22168369
202504,11680521,30092974
202504,11680531,31430001
202504,11680545,29600964
202504,11680565,27977657
202504,11680580,31989589
202504,11680590,28979477
202504,11680600,20513064
202504,11680610,36500245
202504,11680630,29434788
202504,11680640,49864145
202504,11680650,33464055
202504,11680655,23138590
202504,11680656,20225401
202504,11680660,16894334
202504,11680670,25072342
202504,11680675,10641464
202504,11680690,16150171
202504,11680700,30274679
202504,11680720,17441735
202504,11680730,10170075
202504,11680750,15987384
202504,11710510,7206207
202504,11710520,21781113
202504,11710531,7434802
202504,11710532,14291307
202504,11710540,8443602
202504,11710550,11351219
202504,11710561,12698478
202504,11710562,25380499
202504,11710566,10692207
202504,11710570,25231638
202504,11710580,20445875
202504,11710590,11407104
202504,11710600,22997554
202504,11710610,19828862
202504,11710620,25685435
202504,11710631,20461781
202504,11710632,18607409
202504,11710641,14576705
202504,11710642,31281063
202504,11710646,20657526
202504,11710647,27359373
202504,11710650,21992331
202504,11710670,24103564
202504,11710680,32060232
202504,11710690,12737681
202504,11710710,28893391
202504,11710720,7261983
202504,11740515,22683291
202504,11740525,27744431
202504,11740526,12032910
202504,11740530,17774809
202504,11740540,11568855
202504,11740550,15482407
202504,11740560,16636928
202504,11740570,21852853
202504,11740580,9322573
202504,11740590,8793657
202504,11740600,17008320
202504,11740610,27673122
202504,11740620,21254678
202504,11740640,14791434
202504,11740650,17427960
202504,11740660,19657321
202504,11740685,38627337
202504,11740690,16757253
202504,11740700,18543355
202505,11110515,12274310
202505,11110530,22670245
202505,11110540,4139416
202505,11110550,8168039
202505,11110560,12231451
202505,11110570,3414679
202505,11110580,8185042
202505,11110600,6691960
202505,11110615,42558524
202505,11110630,13053867
202505,11110640,18314616
202505,11110650,18922594
202505,11110670,6262289
202505,11110680,4612215
202505,11110690,3607153
202505,11110700,4844362
202505,11110710,9151914
202505,11140520,24661088
202505,11140540,23648365
202505,11140550,34260105
202505,11140570,12504452
202505,11140580,8467912
202505,11140590,18418193
202505,11140605,13003814
202505,11140615,12517485
202505,11140625,10357190
202505,11140635,10063684
202505,11140645,4476504
202505,11140650,8065048
202505,11140665,10388206
202505,11140670,9362159
202505,11140680,9842246
202505,11170510,8898737
202505,11170520,8683566
202505,11170530,14422342
202505,11170555,18169548
202505,11170560,13815665
202505,11170570,10307642
202505,11170580,6990204
202505,11170590,7257402
202505,11170625,38850737
202505,11170630,16825404
202505,11170640,3626218
202505,11170650,9674884
202505,11170660,9843137
202505,11170685,21334898
202505,11170690,10594738
202505,11170700,5583425
202505,11200520,7954284
202505,11200535,22204654
202505,11200540,16704476
202505,11200550,16857922
202505,11200560,14952600
202505,11200570,14401814
202505,11200580,8274272
202505,11200590,9873205
202505,11200615,15262748
202505,11200620,10173982
202505,11200645,15577027
202505,11200650,13983666
202505,11200660,15707445
202505,11200670,13457674
202505,11200690,23993484
202505,11200720,8065964
202505,11200790,10918648
202505,11215710,28475888
202505,11215730,15147261
202505,11215740,11658666
202505,11215750,13755745
202505,11215760,10878133
202505,11215770,22086874
202505,11215780,11010182
202505,11215810,25895348
202505,11215820,15908609
202505,11215830,18315261
202505,11215840,21152197
